,book_no,title,view,category,book_id,0,1,2,3,4,5,6,7
125,125,First Rapture (The Rapture #1),"(26,638 view)",romance,book_1_125,0.16710758377425045,0.034832451499118164,0.04768203577727388,0.03155706727135298,0.03382464096749811,0.07388510959939533,0.050453514739229016,0.5606575963718821
126,126,Board Resolution (Knights of the Board Room #1),"(100,438 view)",romance,book_1_126,0.4887057387057387,0.03498168498168498,0.04597069597069597,0.02448107448107448,0.1714896214896215,0.08040293040293041,0.022527472527472527,0.13144078144078145
127,127,Controlled Response (Knights of the Board Room #2),"(55,212 view)",romance,book_1_127,0.1597222222222222,0.305101246105919,0.050168743509865006,0.10883956386292837,0.08080218068535826,0.1475207684319834,0.0584761163032191,0.08936915887850468
128,128,Honor Bound (Knights of the Board Room #3),"(34,004 view)",romance,book_1_128,0.16094969061070755,0.07405165456012912,0.09046273876782353,0.03988431530804412,0.07835620123755717,0.14157923056228142,0.05710250201775625,0.35761366693570085
129,129,Afterlife (Knights of the Board Room #4),"(87,031 view)",romance,book_1_129,0.0954645712710229,0.038392610973256136,0.4538875103391233,0.07726771436448858,0.0819547835676868,0.07864626413013512,0.05135097877033362,0.12303556658395368
130,130,Hostile Takeover (Knights of the Board Room #5),"(146,353 view)",romance,book_1_130,0.22118055555555555,0.03201388888888889,0.09840277777777777,0.28229166666666666,0.10506944444444444,0.03923611111111111,0.047569444444444435,0.17423611111111112
131,131,Willing Sacrifice (Knights of the Board Room #6),"(56,272 view)",romance,book_1_131,0.09057646356033452,0.09893966547192354,0.05383811230585424,0.08968040621266428,0.05921445639187575,0.1574820788530466,0.0986409796893668,0.3516278375149343
132,132,Holding The Cards (Nature of Desire #1),"(21,463 view)",romance,book_1_132,0.054751461988304086,0.0679093567251462,0.06059941520467836,0.05153508771929825,0.03633040935672514,0.12112573099415205,0.1570906432748538,0.4506578947368421
133,133,Natural Law (Nature of Desire #2),"(17,128 view)",romance,book_1_133,0.0819243156199678,0.0320048309178744,0.25610574342458403,0.039519592055823935,0.21557971014492755,0.1036634460547504,0.0569645732689211,0.21423778851315084
134,134,Ice Queen (Nature of Desire #3),"(11,052 view)",romance,book_1_134,0.06292087542087542,0.06488496071829405,0.04131593714927048,0.1322250280583614,0.11875701459034793,0.10697250280583613,0.3381734006734007,0.1347502805836139
135,135,Mirror of My Soul (Nature of Desire #4),"(20,457 view)",romance,book_1_135,0.15489283699943598,0.07339255499153978,0.03419345741680767,0.07395657078398195,0.058446136491821774,0.09510716300056403,0.09313310772701636,0.4168781725888325
136,136,Mistress of Redemption (Nature of Desire #5),"(12,358 view)",romance,book_1_136,0.10386141636141637,0.09775641025641026,0.1871947496947497,0.06692612942612942,0.08768315018315018,0.0940934065934066,0.06448412698412699,0.2980006105006105
137,137,Rough Canvas (Nature of Desire #6),"(18,232 view)",romance,book_1_137,0.052743484224965706,0.2587791495198903,0.08319615912208504,0.18580246913580248,0.13806584362139918,0.05027434842249657,0.11310013717421125,0.11803840877914952
138,138,Branded Sanctuary (Nature of Desire #7),"(21,292 view)",romance,book_1_138,0.4914864528958489,0.06966194382301764,0.0920333084762615,0.05226199353716132,0.07836191896594581,0.07662192393736017,0.06195625155356699,0.07761620681083768
139,139,Sierra Falls (Sierra Falls #1),"(18,732 view)",romance,book_1_139,0.13170498084291188,0.2855090311986864,0.044403393541324575,0.12404214559386975,0.07423371647509579,0.12541050903119869,0.12896825396825398,0.08572796934865899
140,140,Timber Creek (Sierra Falls #2),"(11,711 view)",romance,book_1_140,0.13184380032206122,0.06447933440687065,0.1863258185721954,0.04810789049919485,0.3213231347289319,0.09400161030595816,0.030662909286097693,0.1232555018786903
141,141,First Ink (Wicked Ink Chronicles #1),"(14,806 view)",romance,book_1_141,0.3245920745920746,0.04098679098679098,0.035547785547785545,0.16893291893291892,0.17152292152292153,0.0529008029008029,0.03477078477078477,0.17074592074592074
142,142,Shattered Ink (Wicked Ink Chronicles #2),"(10,895 view)",romance,book_1_142,0.07724107919930374,0.08971569480707862,0.16079199303742386,0.11002320858717726,0.08826515810850015,0.08594429939077458,0.1024804177545692,0.2855381491151726
143,143,Razor's Edge (Shadow Stalkers #1),"(15,217 view)",romance,book_1_143,0.062095469255663414,0.06533171521035598,0.07935544768069039,0.27514832793959004,0.1621494066882416,0.10443635382955767,0.0637135922330097,0.18776968716289102
144,144,Taking the Heat (Shadow Stalkers #2),"(14,134 view)",romance,book_1_144,0.3943938243482664,0.053720577069096435,0.08864844343204252,0.057770184763351065,0.10332827132371554,0.1835611237661352,0.03549734244495065,0.08308023285244244
145,145,Blood and Roses (Shadow Stalkers #3),"(9,879 view)",romance,book_1_145,0.17686631944444445,0.06864872685185185,0.03913483796296297,0.08051215277777778,0.057074652777777776,0.2700376157407408,0.04463252314814815,0.2630931712962963
146,146,All Revved Up (Dangerous #1),"(22,093 view)",romance,book_1_146,0.4369606256742179,0.03296925566343042,0.05373516720604099,0.034857065803667736,0.12735976267529667,0.1270900755124056,0.05103829557713053,0.13598975188781015
147,147,On Fire (Shadow Stalkers #4),"(16,134 view)",romance,book_1_147,0.10217035217035217,0.025184275184275184,0.1008053508053508,0.03528528528528529,0.09043134043134043,0.04183729183729184,0.26296751296751303,0.3413185913185913
148,148,Bared to You (Crossfire #1),"(267,401 view)",romance,book_1_148,0.08056972789115646,0.043154761904761904,0.4127692743764173,0.062429138321995474,0.08198696145124716,0.14803004535147393,0.12081916099773245,0.05024092970521542
149,149,Reflected in You (Crossfire #2),"(113,933 view)",romance,book_1_149,0.6858597007603631,0.025079715477066472,0.04053225410841305,0.0709467745891587,0.0500981113563895,0.05107922492028452,0.04053225410841305,0.0358719646799117
150,150,Entwined with You (Crossfire #3),"(131,435 view)",romance,book_1_150,0.1090944574551132,0.09894613583138173,0.09113973458235754,0.10883424408014572,0.14370283632578715,0.12340619307832422,0.17180588082227427,0.1530705178246162
151,151,Masquerade,"(14,703 view)",romance,book_1_151,0.36790259422418015,0.14151982378854625,0.0908590308370044,0.0808247674987763,0.06540626529613314,0.10725648556045032,0.0610009789525208,0.08523005384238865
152,152,In Flight (Up in the Air #1),"(96,618 view)",romance,book_1_152,0.16958722741433022,0.1760773624091381,0.1280503634475597,0.07716770508826584,0.1311656282450675,0.08261941848390447,0.09352284527518173,0.14180944963655245
153,153,Mile High (Up in the Air #2),"(70,230 view)",romance,book_1_153,0.0737867939538584,0.25596658711217185,0.12549721559268098,0.06583134447096263,0.15837974012198355,0.12655794219040042,0.07405197560328826,0.11992840095465394
154,154,Grounded (Up in the Air #3),"(65,252 view)",romance,book_1_154,0.1350271002710027,0.031504065040650404,0.1157859078590786,0.04424119241192412,0.2279810298102981,0.18651761517615176,0.14478319783197832,0.114159891598916
155,155,Bad Things (Tristan & Danika #1),"(37,264 view)",romance,book_1_155,0.1625968992248062,0.18843669250645995,0.14011627906976745,0.10006459948320412,0.1633720930232558,0.05071059431524548,0.09851421188630492,0.09618863049095608
156,156,Rock Bottom (Tristan & Danika #2),"(50,354 view)",romance,book_1_156,0.2616057838660578,0.04039827498731608,0.07540588533739219,0.03887620497209538,0.10305682394723492,0.07794266869609336,0.10128107559614408,0.30143328259766616
157,157,Lana,"(38,275 view)",romance,book_1_157,0.05965391621129326,0.06069476971116315,0.031811085089773615,0.05080666146239917,0.040658339838667706,0.06667967733541504,0.1658209731980224,0.5238745771532657
158,158,Last Day of Love: A Teardrop Story (Teardrop #0),"(6,014 view)",romance,book_1_158,0.15525204539456322,0.03279229348112959,0.30806281340723146,0.0428213248878332,0.10853787278965428,0.07158880971232515,0.045460543679070986,0.2354842966481921
159,159,The Shop on Blossom Street (Blossom Street #1),"(14,600 view)",romance,book_1_159,0.09603386809269164,0.033645276292335116,0.06483957219251336,0.045528817587641116,0.05355020796197267,0.18694295900178254,0.3123143196672609,0.20714497920380276
160,160,A Good Yarn (Blossom Street #2),"(10,892 view)",romance,book_1_160,0.056944444444444436,0.04054232804232804,0.121494708994709,0.07414021164021165,0.3916005291005291,0.05932539682539682,0.07705026455026455,0.1789021164021164
161,161,Susannah's Garden (Blossom Street #3),"(9,988 view)",romance,book_1_161,0.2044471478778048,0.022506082725060828,0.13523925385239255,0.04521492295214923,0.20715058123817248,0.1273992971073263,0.09928359015950257,0.15875912408759124
162,162,Back on Blossom Street (Blossom Street #4),"(9,894 view)",romance,book_1_162,0.11244596999745743,0.02574370709382151,0.4185736079328757,0.03413424866514112,0.15897533689295704,0.03540554284261378,0.097953216374269,0.11676837020086447
163,163,Twenty Wishes (Blossom Street #5),"(11,862 view)",romance,book_1_163,0.09776902887139108,0.1983814523184602,0.06277340332458442,0.10010207057451152,0.12984835228929714,0.2126713327500729,0.060731991834354036,0.13772236803732868
164,164,Summer on Blossom Street (Blossom Street #6),"(8,478 view)",romance,book_1_164,0.09715346534653467,0.07267601760176019,0.038847634763476364,0.14583333333333334,0.1672854785478548,0.21734048404840486,0.06470022002200221,0.1961633663366337
165,165,Hannah's List (Blossom Street #7),"(9,946 view)",romance,book_1_165,0.21481036324786326,0.05081463675213675,0.03799412393162393,0.06390224358974357,0.15097489316239315,0.08500267094017094,0.0986244658119658,0.2978766025641026
166,166,A Turn in the Road (Blossom Street #8),"(10,543 view)",romance,book_1_166,0.18466248506571087,0.03293010752688172,0.04039725209080048,0.09027777777777778,0.1267174432497013,0.1646505376344086,0.2261798088410992,0.13418458781362008
167,167,16 Lighthouse Road (Cedar Cove #1),"(13,183 view)",romance,book_1_167,0.15166523112259545,0.04285099052540912,0.03079242032730404,0.12955785242606946,0.08735285673270167,0.0859173126614987,0.08821418317542347,0.3836491530289979
168,168,204 Rosewood Lane (Cedar Cove #2),"(9,988 view)",romance,book_1_168,0.14804292929292928,0.04450757575757576,0.5460227272727273,0.020265151515151517,0.039457070707070704,0.08566919191919192,0.039204545454545464,0.07683080808080807
169,169,311 Pelican Court (Cedar Cove #3),"(9,809 view)",romance,book_1_169,0.13301147495102156,0.029457038902882725,0.06612090680100756,0.04065211307024909,0.16715645116148894,0.1299328295549958,0.16323817520291073,0.2704310103554436
170,170,44 Cranberry Point (Cedar Cove #4),"(7,921 view)",romance,book_1_170,0.097894903450459,0.06528964862298195,0.047245963912630584,0.22356758467869575,0.10834124723013612,0.09251345362456473,0.06465653687875911,0.30049066160177273
171,171,50 Harbor Street (Cedar Cove #5),"(7,632 view)",romance,book_1_171,0.3945692883895131,0.04001248439450687,0.07272159800249688,0.0597378277153558,0.04126092384519351,0.05299625468164794,0.13539325842696628,0.2033083645443196
172,172,Hearts Divided (Cedar Cove #0),"(6,888 view)",romance,book_1_172,0.7309523809523809,0.019352869352869357,0.03595848595848596,0.01984126984126984,0.022527472527472527,0.06282051282051282,0.03156288156288156,0.07698412698412699
173,173,6 Rainier Drive (Cedar Cove #6),"(8,116 view)",romance,book_1_173,0.3918936965811966,0.027844551282051284,0.06069711538461538,0.032652243589743585,0.039329594017094016,0.06577190170940171,0.046808226495726496,0.3350026709401709
174,174,74 Seaside Avenue (Cedar Cove #7),"(7,745 view)",romance,book_1_174,0.35152810152810154,0.0314037814037814,0.04487179487179487,0.03243978243978244,0.04331779331779332,0.08941983941983941,0.031921781921781925,0.3750971250971251
175,175,8 Sandpiper Way (Cedar Cove #8),"(8,259 view)",romance,book_1_175,0.06262002743484225,0.14492455418381345,0.07002743484224966,0.3948559670781893,0.06920438957475994,0.11666666666666667,0.09032921810699587,0.05137174211248285
176,176,A Cedar Cove Christmas (Cedar Cove #0),"(6,486 view)",romance,book_1_176,0.1680622009569378,0.029837852206273264,0.07476076555023924,0.04445773524720893,0.0731658692185008,0.10586124401913877,0.07103934077618289,0.4328149920255183
177,177,92 Pacific Boulevard (Cedar Cove #9),"(8,123 view)",romance,book_1_177,0.17311871773974466,0.022072806302635157,0.06363759847867427,0.030222765552838905,0.050597663678348274,0.1323689214887259,0.0508693289866884,0.4771121977723445
178,178,1022 Evergreen Place (Cedar Cove #10),"(8,968 view)",romance,book_1_178,0.24919289749798226,0.028315846112456283,0.15933548560667204,0.053066989507667466,0.07270648372343287,0.1652542372881356,0.057640570352434764,0.21448748991121871
179,179,1105 Yakima Street (Cedar Cove #11),"(10,656 view)",romance,book_1_179,0.1763923873495662,0.03673383711167087,0.05856423173803527,0.033935068569829266,0.03477469913238175,0.09606773019871256,0.07619647355163728,0.4873355723481668
180,180,Tattered Love (Needle's Kiss #1),"(35,614 view)",romance,book_1_180,0.2300159872102318,0.029642952304822813,0.06108446576072475,0.024846789235278444,0.0450972555289102,0.08666400213162803,0.05415667466027178,0.4684918731681322
181,181,Conflicted Love (Needle's Kiss #2),"(31,587 view)",romance,book_1_181,0.5438701923076924,0.026241987179487183,0.04974626068376069,0.03879540598290599,0.09141292735042736,0.08286591880341881,0.05215010683760685,0.11491720085470085
182,182,Navy Wife (Navy #1),"(18,320 view)",romance,book_1_182,0.14848121502797765,0.049626965094591004,0.2329469757527312,0.034705568878230765,0.1069144684252598,0.13382627231548094,0.05975219824140687,0.2337463362643219
183,183,Navy Blues (Navy #2),"(15,181 view)",romance,book_1_183,0.09998728705822528,0.029303330790744982,0.4582379862700229,0.026252224764810574,0.03565980167810832,0.04557589626239512,0.029049071955250444,0.27593440122044244
184,184,Navy Brat (Navy #3),"(14,617 view)",romance,book_1_184,0.6393410852713179,0.022545219638242898,0.036757105943152464,0.03391472868217055,0.08817829457364343,0.09102067183462534,0.030297157622739018,0.057945736434108525
185,185,Navy Woman (Navy #4),"(12,513 view)",romance,book_1_185,0.11536949685534592,0.03937368972746332,0.2241221174004193,0.04356656184486373,0.053524633123689734,0.06479297693920336,0.04775943396226416,0.4114910901467505
186,186,Navy Baby (Navy #5),"(25,423 view)",romance,book_1_186,0.10579648526077096,0.06214569160997732,0.08822278911564625,0.2923044217687075,0.08623866213151928,0.2149234693877551,0.05109126984126984,0.09927721088435376
187,187,Navy Husband (Navy #6),"(18,850 view)",romance,book_1_187,0.12450039968025582,0.05548894217958968,0.15913935518252068,0.036837196909139364,0.12689848121502803,0.1468824940047962,0.06081801225686119,0.2894351185718093
188,188,Right Next Door,"(25,074 view)",romance,book_1_188,0.6628951149425287,0.01801963601532567,0.041008141762452106,0.019456417624521074,0.024964080459770114,0.04412116858237548,0.028077107279693488,0.16145833333333334
189,189,A Mother's Wish,"(19,072 view)",romance,book_1_189,0.09238834422657953,0.0610702614379085,0.10464324618736384,0.3042619825708061,0.207312091503268,0.07005718954248366,0.08912037037037036,0.07114651416122005
190,190,An Engagement in Seattle,"(27,823 view)",romance,book_1_190,0.07985204525674497,0.02676240208877284,0.03517551494052799,0.0949376269219611,0.08652451407020596,0.4282709602552944,0.09261676820423556,0.15586016826225702
191,191,Buffalo Valley,"(8,318 view)",romance,book_1_191,0.09256909193457416,0.02883530738860688,0.037859560067681895,0.09228708403835308,0.06098420755781162,0.44761703327693175,0.08269881556683586,0.15714890016920474
192,192,Catching Jordan (Hundred Oaks #1),"(29,653 view)",romance,book_1_192,0.04968088192631272,0.04997098926602842,0.06360603423266607,0.09638816362053958,0.08652451407020596,0.452349869451697,0.08362344067304901,0.117856106759501
193,193,Stealing Parker (Hundred Oaks #2),"(14,671 view)",romance,book_1_193,0.12063267233238904,0.06491973559962229,0.03847969782813975,0.14707271010387155,0.03722064841045011,0.2950110166824048,0.07215926975133774,0.2245042492917847
