old_id,new_id,old_title,new_title,average_rating,ratings_count,text_reviews_count,author,author_id,image_url,small_image_url,publication_year,percent_positive,percent_negative,percent_neutral,overall_sentiment
10560,13498900,A Question of Identity (Simon Serrailler #7),"A Question of Identity (Simon Serrailler, #7)",3.97,3770,349,Susan Hill,18874,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345804034l/13498900._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345804034l/13498900._SX50_.jpg,2012,0.4,0.3,0.3,0.35
10561,10589,Bag of Bones,Bag of Bones,3.9,173084,4233,Stephen King,3389,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365592796l/10589._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365592796l/10589._SY75_.jpg,1998,0.3,0.2,0.5,0.25
10562,10592,Carrie,Carrie,3.96,520075,14108,Stephen King,3389,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1974,0.4,0.5,0.1,0.45
10563,36389948,Monster Island (Zombies #1),The Monster Island Trilogy: Three Zombie Novels,3.92,12,1,David Wellington,24827,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509531302l/36389948._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509531302l/36389948._SY75_.jpg,2013,0.3,0.6,0.1,0.45
10564,12923448,The Wolf's Hour (Michael Gallatin #1),"The Wolf's Hour (Michael Gallatin, #1)",4.06,10175,493,Robert R. McCammon,5244478,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328063602l/12923448._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328063602l/12923448._SY75_.jpg,1989,0.6,0.2,0.2,0.4
10566,11549,Gone South,Gone South,3.94,5710,338,Robert R. McCammon,5244478,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340796970l/11549._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340796970l/11549._SY75_.jpg,1992,0.1,0.3,0.6,0.2
10567,7046495,Mine,"Lover Mine (Black Dagger Brotherhood, #8)",4.4,102891,4262,J.R. Ward,20248,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,0.6,0.4,0,0.5
10568,33547,Hell House,Hell House,3.79,37472,2468,Richard Matheson,8726,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384259876l/33547._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384259876l/33547._SX50_.jpg,1971,0.1,0.5,0.4,0.3
10569,33553,A Stir of Echoes,A Stir of Echoes,3.89,11856,665,Richard Matheson,8726,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1958,0.3,0.3,0.4,0.3
10570,26878521,Midnight Mass,"Midnight Mass (Priest, #1.5)",4.12,4127,608,Sierra Simone,7369992,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448310398l/26878521._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448310398l/26878521._SY75_.jpg,2015,0.3,0.5,0.2,0.4
10571,10866880,The Dark at the End,"The Dark at the End (Repairman Jack, #15)",4.2,1934,118,F. Paul Wilson,20561,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011,0.5,0.1,0.4,0.3
10572,11588,The Shining (The Shining #1),The Shining,4.23,1126004,24814,Stephen King,3389,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353277730l/11588._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353277730l/11588._SY75_.jpg,1977,0.1,0.2,0.7,0.15
10573,28676,American Psycho,American Psycho,3.82,242015,10271,Bret Easton Ellis,2751,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436934349l/28676._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436934349l/28676._SY75_.jpg,1991,0.2,0.7,0.1,0.45
10574,124918,Airport,Airport,3.96,36551,575,Arthur Hailey,71955,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309288724l/124918._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309288724l/124918._SY75_.jpg,1968,0.4,0.4,0.2,0.4
10575,294045,Deep Fathom,Deep Fathom,4.09,16819,460,James Rollins,38809,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,0.2,0.6,0.2,0.4
10576,294043,Excavation,Excavation,4.04,17546,640,James Rollins,38809,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,0.6,0.1,0.3,0.35
10577,98807,Subterranean,Subterranean,4.01,24646,795,James Rollins,38809,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336889308l/98807._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336889308l/98807._SY75_.jpg,1999,0.1,0.8,0.1,0.45
10578,13148921,Bloodline (Sigma Force #8),"Bloodline (Sigma Force, #8)",4.21,21711,1241,James Rollins,38809,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348523971l/13148921._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348523971l/13148921._SY75_.jpg,2012,0.5,0.2,0.3,0.35
10579,294046,The Judas Strain (Sigma Force #4),"The Judas Strain (Sigma Force, #4)",4.14,30589,1271,James Rollins,38809,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367267369l/294046._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367267369l/294046._SY75_.jpg,2007,0.4,0.3,0.3,0.35
10580,183822,Sandstorm (Sigma Force #1),"Sandstorm (Sigma Force, #1)",3.95,45276,1971,James Rollins,38809,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1305960920l/183822._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1305960920l/183822._SY75_.jpg,2004,0.1,0.6,0.3,0.35
10581,3764,From Russia With Love (James Bond #5),"From Russia With Love (James Bond, #5)",3.89,30487,1208,Ian Fleming,2565,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1957,0.4,0.2,0.4,0.3
10582,3757,Doctor No (James Bond #6),"Doctor No (James Bond, #6)",3.79,20051,962,Ian Fleming,2565,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1958,0.1,0.1,0.8,0.1
10583,3759,Goldfinger (James Bond #7),"Goldfinger (James Bond, #7)",3.82,21716,987,Ian Fleming,2565,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1959,0.4,0.3,0.3,0.35
10584,314263,For Your Eyes Only (James Bond #8),"For Your Eyes Only (James Bond, #8)",3.65,11539,558,Ian Fleming,2565,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1960,0.1,0.2,0.7,0.15
10585,177194,Thunderball (James Bond #9),"Thunderball (James Bond, #9)",3.81,13388,674,Ian Fleming,2565,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1961,0.1,0.1,0.8,0.1
10586,3762,On Her Majesty's Secret Service (James Bond #11),"On Her Majesty's Secret Service (James Bond, #11)",3.96,17128,691,Ian Fleming,2565,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1963,0.2,0.3,0.5,0.25
10587,3761,You Only Live Twice (James Bond #12),"You Only Live Twice (James Bond, #12)",3.75,11871,592,Ian Fleming,2565,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1964,0.3,0.3,0.4,0.3
10588,177193,The Man With the Golden Gun (James Bond #13),"The Man With the Golden Gun (James Bond, #13)",3.57,9980,523,Ian Fleming,2565,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1965,0.2,0.1,0.7,0.15
10589,276537,Octopussy & the Living Daylights (James Bond #14),Octopussy,3.66,1390,26,Jim Lawrence,184192,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1966,0.2,0.1,0.7,0.15
10590,8755785,City of Heavenly Fire (The Mortal Instruments #6),"City of Heavenly Fire (The Mortal Instruments, #6)",4.44,288467,23680,Cassandra Clare,150038,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460477794l/8755785._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460477794l/8755785._SY75_.jpg,2014,0.2,0.6,0.2,0.4
10591,186937,Gift of Fire (Gift #2),"Gift of Fire (Gift, #2)",3.92,1774,49,Jayne Ann Krentz,2387,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1989,0.1,0.5,0.4,0.3
10592,186793,Shield's Lady (Lost Colony #3),"Shield's Lady (Lost Colony, #3)",4.08,3125,101,Amanda Glass,918948,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172536508l/186793._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172536508l/186793._SY75_.jpg,1989,0.4,0.6,0,0.5
10593,1723927,Sweet Starfire (Lost Colony #1),"Sweet Starfire (Lost Colony, #1)",3.92,2937,94,Jayne Ann Krentz,2387,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344265487l/1723927._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344265487l/1723927._SY75_.jpg,1985,0.4,0.3,0.3,0.35
10594,17997353,The Tailor (The Grisha #1.5),"The Tailor (Grishaverse, #1.5)",3.75,11349,1390,Leigh Bardugo,4575289,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369842991l/17997353._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369842991l/17997353._SX50_.jpg,2013,0.3,0.2,0.5,0.25
10596,38590385,Rumpelstiltskin (Timeless Fairy Tales #4),"Rumpelstiltskin (Timeless Fairy Tales, #4)",4.35,2837,198,K.M. Shea,6893644,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518705600l/38590385._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518705600l/38590385._SY75_.jpg,2014,0.3,0.1,0.6,0.2
10597,33793443,Cinderella and the Colonel (Timeless Fairy Tales #3),"Cinderella and the Colonel (Timeless Fairy Tales, #3)",4.29,3729,318,K.M. Shea,6893644,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483551084l/33793443._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483551084l/33793443._SY75_.jpg,2014,0.2,0.5,0.3,0.35
10598,22046015,The Wild Swans (Timeless Fairy Tales #2),"The Wild Swans (Timeless Fairy Tales, #2)",3.94,2729,237,K.M. Shea,6893644,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2014,0.4,0.1,0.5,0.25
10599,34115450,Beauty and the Beast (Timeless Fairy Tales #1),"Beauty and the Beast (Timeless Fairy Tales, #1)",4.09,6598,676,K.M. Shea,6893644,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486238610l/34115450._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486238610l/34115450._SY75_.jpg,2013,0.5,0.5,0,0.5
10600,7039218,Once Burned (Night Prince #1),"Once Burned (Night Prince, #1)",4.21,59597,4022,Jeaniene Frost,669810,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335738276l/7039218._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335738276l/7039218._SY75_.jpg,2012,0.5,0.1,0.4,0.3
10601,11701175,The Crippled God (The Malazan Book of the Fallen #10),The Crippled God (The Malazan Book of the Fallen #10),4.47,23012,1020,Steven Erikson,31232,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1326770118l/11701175._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1326770118l/11701175._SY75_.jpg,2011,0.6,0.3,0.1,0.45
10602,5878388,Reaper's Gale (The Malazan Book of the Fallen #7),"Reaper's Gale (The Malazan Book of the Fallen, #7)",4.37,26626,795,Steven Erikson,31232,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548490394l/5878388._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548490394l/5878388._SY75_.jpg,2007,0.2,0.3,0.5,0.25
10603,202087,The Burning Stone (Crown of Stars #3),"The Burning Stone (Crown of Stars, #3)",3.84,4968,98,Kate Elliott,8660,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999,0.1,0.3,0.6,0.2
10604,2493956,Renegade's Magic (The Soldier Son Trilogy #3),"Renegade's Magic (The Soldier Son Trilogy, #3)",3.51,14163,506,Robin Hobb,25307,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441272920l/2493956._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441272920l/2493956._SY75_.jpg,2007,0.3,0.7,0,0.5
10605,76683,Foundation's Edge (Foundation #4),Foundation's Edge (Foundation #4),4.13,68913,1340,Isaac Asimov,16667,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1982,0.6,0.4,0,0.5
10606,29580,Second Foundation (Foundation #3),Second Foundation (Foundation #3),4.25,144407,2642,Isaac Asimov,16667,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417900922l/29580._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417900922l/29580._SX50_.jpg,1953,0.6,0.1,0.3,0.35
10607,29581,Foundation and Empire (Foundation #2),Foundation and Empire (Foundation #2),4.22,156006,3143,Isaac Asimov,16667,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1952,0.1,0.5,0.4,0.3
10608,76679,Forward the Foundation (Foundation #7),Forward the Foundation (Foundation: Prequel #2),4.16,44482,939,Isaac Asimov,16667,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1993,0.1,0.6,0.3,0.35
10609,16129883,Prelude to Foundation (Foundation #6),"Prelude to Foundation (Foundation: Prequel, #1)",4.13,67067,1623,Isaac Asimov,16667,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357162289l/16129883._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357162289l/16129883._SY75_.jpg,1988,0.2,0.6,0.2,0.4
10610,29579,Foundation (Foundation #1),"Foundation (Foundation, #1)",4.17,409261,9765,Isaac Asimov,16667,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417900846l/29579._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417900846l/29579._SX50_.jpg,1951,0.5,0.3,0.2,0.4
10611,10607,Black House  (The Talisman #2),"Black House (The Talisman, #2)",4.01,53866,1785,Stephen King,3389,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,0.6,0.4,0,0.5
10612,41865,Twilight (Twilight #1),"Twilight (Twilight, #1)",3.6,4962114,104597,Stephenie Meyer,941441,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361039443l/41865._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361039443l/41865._SY75_.jpg,2005,0.2,0.3,0.5,0.25
10613,6466909,The Twilight Saga 2: New Moon (Twilight #2),"New Moon: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #2)",4.32,126228,256,Mark Cotta Vaz,61939,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343724104l/6466909._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343724104l/6466909._SX50_.jpg,2009,0.6,0.3,0.1,0.45
10614,7351574,The Twilight Saga 3: Eclipse (Twilight #3),"Eclipse: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #3)",4.44,66146,168,Mark Cotta Vaz,61939,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,0.6,0.1,0.3,0.35
10615,11260526,The Twilight Saga 4: Breaking Dawn (Twilight #4),"The Twilight Saga Breaking Dawn Part 1: The Official Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #4)",4.28,269003,163,Mark Cotta Vaz,61939,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327904795l/11260526._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327904795l/11260526._SX50_.jpg,2011,0.6,0.2,0.2,0.4
10617,8316723,The Host (The Host #1),"The Host (The Host, #1)",3.84,894551,41488,Stephenie Meyer,941441,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334260614l/8316723._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334260614l/8316723._SY75_.jpg,2008,0.3,0.7,0,0.5
10618,557332,Prom Nights from Hell,Prom Nights from Hell,3.27,18527,1233,Meg Cabot,11654,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,0.1,0.2,0.7,0.15
10619,395871,The Vampire Diaries: The Awakening (The Vampire Diaries #1),"The Awakening / The Struggle (The Vampire Diaries, #1-2)",3.68,80474,3965,L.J. Smith,50873,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393837129l/395871._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393837129l/395871._SY75_.jpg,1991,0.4,0.3,0.3,0.35
10620,395871,The Vampire Diaries: The Struggle (The Vampire Diaries #2),"The Awakening / The Struggle (The Vampire Diaries, #1-2)",3.68,80474,3965,L.J. Smith,50873,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393837129l/395871._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393837129l/395871._SY75_.jpg,1991,0.1,0.1,0.8,0.1
10621,1895792,The Vampire Diaries: The Fury (The Vampire Diaries #3),"The Fury / Dark Reunion (The Vampire Diaries, #3-4)",3.74,56876,1851,L.J. Smith,50873,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1991,0.2,0.7,0.1,0.45
10622,1895792,The Vampire Diaries: Dark Reunion (The Vampire Diaries #4),"The Fury / Dark Reunion (The Vampire Diaries, #3-4)",3.74,56876,1851,L.J. Smith,50873,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1991,0.1,0.6,0.3,0.35
